question_id,amazon.nova-lite-v1:0,amazon.nova-micro-v1:0,amazon.nova-pro-v1:0,azerogpt,chatgpt-4o-latest-2025-01-29,chatgpt-4o-latest-2025-03-27,claude-3-5-haiku-20241022,claude-3-5-sonnet-20241022,claude-3-7-sonnet-20250219-base,claude-3-7-sonnet-20250219-thinking-64k,claude-3-opus-20240229,command-r-08-2024,command-r-plus-08-2024,deepseek-r1,deepseek-r1-distill-llama-70b,deepseek-r1-distill-qwen-32b,deepseek-v3,deepseek-v3-0324,dracarys2-72b-instruct,dracarys2-llama-3.1-70b-instruct,gemini-1.5-pro-002,gemini-2.0-flash-001,gemini-2.0-flash-exp,gemini-2.0-flash-lite-001,gemini-2.0-flash-lite-preview-02-05,gemini-2.0-flash-thinking-exp-01-21,gemini-2.0-flash-thinking-exp-1219,gemini-2.0-pro-exp-02-05,gemini-2.5-pro-exp-03-25,gemini-exp-1206,gemma-2-27b-it,gemma-3-27b-it,gpt-4.5-preview-2025-02-27,gpt-4o-2024-08-06,gpt-4o-2024-11-20,gpt-4o-mini-2024-07-18,grok-2-1212,grok-beta,hunyuan-turbos-20250313,learnlm-1.5-pro-experimental,llama-3.3-70b-instruct-turbo,meta-llama-3.1-405b-instruct-turbo,meta-llama-3.1-70b-instruct-turbo,meta-llama-3.1-8b-instruct-turbo,mistral-large-2411,mistral-small-2409,mistral-small-2501,mistral-small-2503,o1-2024-12-17-high,o1-mini-2024-09-12,o3-mini-2025-01-31-high,o3-mini-2025-01-31-low,o3-mini-2025-01-31-medium,qwen2.5-max,qwq-32b,qwq-32b-preview,step-2-16k-202411,category,task
7625b93a9f4aaa0c746ab2698b8adbc66ce263a95f1035654b881c81f8083160,0.4,0.4,1.0,0.4,0.4,0.3,0.3,0.4,0.3,1.0,0.4,0.3,0.3,0.4,1.0,0.2,1.0,1.0,0.4,0.4,0.3,0.3,0.3,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.3,0.3,0.2,0.3,0.3,0.2,0.3,0.3,1.0,0.3,1.0,0.4,0.4,0.3,0.4,0.3,0.4,0.3,0.4,0.4,0.4,0.4,0.4,1.0,0.4,0.3,1.0,instruction_following,paraphrase
77495a7eefec5fb4863aef82390edd8a7f2d59fbf86ca08db4104f802b156a80,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,language,typos
776abbdcd55a8282cf17ddb2d6c907a26e26129052f9e60111d2842104a60459,0.19047619047619047,0.04761904761904767,0.2857142857142857,0.09523809523809523,0.2857142857142857,0.19047619047619047,0.2857142857142857,0.38095238095238093,0.33333333333333337,0.4285714285714286,0.2857142857142857,0.23809523809523814,0.04761904761904767,0.09523809523809523,0.23809523809523814,0.09523809523809523,0.23809523809523814,0.2857142857142857,0.47619047619047616,0.33333333333333337,0.23809523809523814,0.23809523809523814,0.4285714285714286,0.33333333333333337,0.33333333333333337,0.38095238095238093,0.47619047619047616,0.47619047619047616,0.7142857142857143,0.6666666666666667,0.1428571428571429,0.23809523809523814,0.38095238095238093,0.33333333333333337,0.2857142857142857,0.19047619047619047,0.38095238095238093,0.33333333333333337,0.47619047619047616,0.19047619047619047,0.38095238095238093,0.19047619047619047,0.2857142857142857,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.2857142857142857,0.23809523809523814,0.6190476190476191,0.04761904761904767,0.2857142857142857,0.2857142857142857,0.1428571428571429,0.23809523809523814,0.19047619047619047,0.09523809523809523,0.2857142857142857,language,plot_unscrambling
7795fc4543dfb60b56345359d525454c6ec3af02be98fe13f98b34af41356500,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,coding,coding_completion
77e30be14f54cb858d3955502e3f946bbf0638bc2d74bd93c90d10e1dac1432b,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,language,typos
77fe6665df51d5930022eb4cc8c0948311b57a32acf596f86442e51176b52ac1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,language,typos
786432ddcf555d879432b906560955b9d464831f713946ce0210dcba478becd2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,coding,coding_completion
7878539e8dd4fe1d4bc66a440e16c102d66f158fed7828a84f3765505ba8f1d3,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,coding,coding_completion
795dd501310981efaa1cfe050e20d249d845dbc90df7e7c9b07bd1b1925b5263,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,coding,coding_completion
7ac5182f5b8a86a644e912d6146da1290f785382a6c178512d8348a055e0a976,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,coding,LCB_generation
7ad613404830cbc9bd478f52fb74f5c73a2c55405938406316a2409e744783c8,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,coding,coding_completion
7ae9d085e0923cd5063163ca2628c4b9ecdf0a7ca192f3806bbaf16c735d4946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,coding,coding_completion
7b3275558223f88fb360e85e9a75dea0349539b88545b810236a2997679d26f0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,language,connections
7b42d0a336f3920a3a318d2523c6cf66fb53bfc0821464ec41f8a25a2c33ace6,0.24137931034482762,0.03448275862068961,0.4482758620689655,0.2068965517241379,0.4482758620689655,0.31034482758620685,0.3448275862068966,0.48275862068965514,0.6206896551724138,0.6551724137931034,0.3793103448275862,0.10344827586206895,0.1724137931034483,0.31034482758620685,0.13793103448275867,0.10344827586206895,0.31034482758620685,0.27586206896551724,0.1724137931034483,0.31034482758620685,0.4137931034482759,0.2068965517241379,0.31034482758620685,0.2068965517241379,0.24137931034482762,0.24137931034482762,0.10344827586206895,0.5172413793103448,0.6206896551724138,0.3448275862068966,0.27586206896551724,0.27586206896551724,0.4482758620689655,0.3793103448275862,0.3448275862068966,0.10344827586206895,0.3448275862068966,0.1724137931034483,0.10344827586206895,0.31034482758620685,0.2068965517241379,0.5517241379310345,0.24137931034482762,0.13793103448275867,0.2068965517241379,0.27586206896551724,0.4482758620689655,0.3793103448275862,0.1724137931034483,0.03448275862068961,0.0,0.03448275862068961,0.0,0.4137931034482759,0.10344827586206895,0.06896551724137934,0.10344827586206895,language,plot_unscrambling
7b70ee428f5ac4e79a3a006a61a229b378c31b9a081b24c3b62a0238d7585c6a,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,language,typos
7c1f49314f2c261404fdd7c795620c2fc92d4545bdccc3fc59a15cf3193dba0b,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,coding,LCB_generation
7c23b140ab6bdd6af4032f9e57ffb3365cac0ed899bd7bd86b645ada78bd551b,0.1724137931034483,0.1724137931034483,0.48275862068965514,0.3793103448275862,0.7586206896551724,0.6896551724137931,0.31034482758620685,0.6551724137931034,0.5862068965517242,0.7241379310344828,0.6551724137931034,0.31034482758620685,0.3793103448275862,0.27586206896551724,0.5862068965517242,0.2068965517241379,0.5517241379310345,0.5862068965517242,0.3448275862068966,0.5172413793103448,0.6206896551724138,0.5862068965517242,0.4482758620689655,0.3793103448275862,0.6206896551724138,0.7931034482758621,0.4482758620689655,0.7931034482758621,0.9310344827586207,0.7241379310344828,0.4482758620689655,0.4482758620689655,0.7586206896551724,0.5517241379310345,0.7586206896551724,0.4137931034482759,0.48275862068965514,0.6551724137931034,0.24137931034482762,0.4482758620689655,0.48275862068965514,0.5862068965517242,0.5172413793103448,0.2068965517241379,0.5172413793103448,0.4482758620689655,0.3448275862068966,0.48275862068965514,0.48275862068965514,0.27586206896551724,0.3793103448275862,0.03448275862068961,0.06896551724137934,0.4137931034482759,0.4482758620689655,0.27586206896551724,0.6896551724137931,language,plot_unscrambling
7f2702331fb76e3854f278b7a3ec3c8f3a02191dde539880936a0110c253082f,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.25,0.5,1.0,0.25,0.0,0.5,1.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,1.0,0.25,0.25,0.25,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.0,1.0,0.5,1.0,1.0,1.0,0.25,1.0,0.0,0.25,language,connections
7f4101a7131ddc370238e7180e5a6b07a534141417b01a5b83a9ab33ea26b0d6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,coding,LCB_generation
804067a46a36538721b46a001cb1a39167aeac890889c84c4a3ec8946df855d1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,instruction_following,paraphrase
804a762a881c117a97334d4c0b60bf44632cc14f93310a4af6588e8fa71fd1ae,1.0,1.0,1.0,0.25,1.0,1.0,0.25,0.25,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.25,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,instruction_following,paraphrase
8237cd5500c8f6532826a6a05add115c587a1020670fab1fb339ac29f5645ca5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,language,typos
832610e954b257361ca15c8dd272e37db42d4613170b342b8a16339c3b949690,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,language,typos
832eb791ff0dae774b2f1d75ba01356d9f49fead0dacaa466d83fb1e59a8dd78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coding,LCB_generation
8332227623fde58df515101f1a07779f577ae7547a0c9df6e7c90c9f79ec933f,0.1875,0.125,0.21875,0.25,0.46875,0.28125,0.28125,0.5,0.5,0.46875,0.53125,0.28125,0.21875,0.5,0.21875,0.125,0.46875,0.4375,0.34375,0.28125,0.40625,0.34375,0.40625,0.28125,0.28125,0.40625,0.3125,0.53125,0.71875,0.40625,0.34375,0.1875,0.5,0.375,0.34375,0.1875,0.28125,0.375,0.375,0.3125,0.25,0.4375,0.25,0.0625,0.40625,0.1875,0.28125,0.375,0.4375,0.1875,0.34375,0.125,0.375,0.5625,0.1875,0.1875,0.4375,language,plot_unscrambling
83a530219694b212c2ad2017a3790f53c2851c230cb54ab3d1974c85c43f61d2,0.06451612903225812,0.12903225806451613,0.22580645161290325,0.12903225806451613,0.32258064516129037,0.4193548387096774,0.09677419354838712,0.4838709677419355,0.5806451612903225,0.4838709677419355,0.3548387096774194,0.06451612903225812,0.22580645161290325,0.29032258064516125,0.19354838709677424,0.16129032258064513,0.4193548387096774,0.3870967741935484,0.29032258064516125,0.3870967741935484,0.3548387096774194,0.32258064516129037,0.29032258064516125,0.22580645161290325,0.22580645161290325,0.3548387096774194,0.3870967741935484,0.3870967741935484,0.5161290322580645,0.5806451612903225,0.16129032258064513,0.19354838709677424,0.29032258064516125,0.3548387096774194,0.3870967741935484,0.16129032258064513,0.4193548387096774,0.3870967741935484,0.32258064516129037,0.3870967741935484,0.32258064516129037,0.3548387096774194,0.4193548387096774,0.12903225806451613,0.25806451612903225,0.06451612903225812,0.22580645161290325,0.16129032258064513,0.4193548387096774,0.16129032258064513,0.22580645161290325,0.19354838709677424,0.22580645161290325,0.3870967741935484,0.32258064516129037,0.16129032258064513,0.22580645161290325,language,plot_unscrambling
84840ef9a23929d7ccf92f0e0db0286cdb8454ecc35b9b470d5e80e976210f4e,0.08620689655172409,0.08620689655172409,0.1724137931034483,0.18965517241379315,0.2068965517241379,0.18965517241379315,0.13793103448275867,0.3620689655172413,0.2931034482758621,0.5689655172413793,0.2931034482758621,0.017241379310344862,0.2068965517241379,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.12068965517241381,0.27586206896551724,0.017241379310344862,0.1724137931034483,0.18965517241379315,0.24137931034482762,0.1724137931034483,0.15517241379310343,0.13793103448275867,0.2068965517241379,0.051724137931034475,0.31034482758620685,0.39655172413793105,0.27586206896551724,0.18965517241379315,0.051724137931034475,0.31034482758620685,0.1724137931034483,0.2586206896551724,0.13793103448275867,0.15517241379310343,0.22413793103448276,0.06896551724137934,0.18965517241379315,0.22413793103448276,0.18965517241379315,0.15517241379310343,0.06896551724137934,0.3275862068965517,0.12068965517241381,0.10344827586206895,0.15517241379310343,0.2931034482758621,0.15517241379310343,0.10344827586206895,0.12068965517241381,0.10344827586206895,0.31034482758620685,0.2068965517241379,0.12068965517241381,0.18965517241379315,language,plot_unscrambling
859128912cf690e876b4e1a336fa09e30969f9ce77a8c3a3d9d2c680b5fb83e7,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,language,connections
87871f3ecdda8c4583b2834741bb312a3917c9035cd21d151902b9eae123e17c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,coding,LCB_generation
8794458d480627f1f4126df72fe0f2d6f6583fc6598e15f8c54073051b968965,0.0,0.0,0.050000000000000044,0.050000000000000044,0.15000000000000002,0.19999999999999996,0.19999999999999996,0.35,0.4,0.09999999999999998,0.30000000000000004,0.09999999999999998,0.09999999999999998,0.050000000000000044,0.09999999999999998,0.09999999999999998,0.4,0.44999999999999996,0.15000000000000002,0.15000000000000002,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.050000000000000044,0.0,0.4,0.15000000000000002,0.25,0.44999999999999996,0.25,0.09999999999999998,0.09999999999999998,0.6,0.25,0.19999999999999996,0.15000000000000002,0.15000000000000002,0.4,0.19999999999999996,0.19999999999999996,0.09999999999999998,0.09999999999999998,0.25,0.19999999999999996,0.15000000000000002,0.09999999999999998,0.15000000000000002,0.19999999999999996,0.35,0.19999999999999996,0.19999999999999996,0.25,0.15000000000000002,0.44999999999999996,0.30000000000000004,0.09999999999999998,0.30000000000000004,language,plot_unscrambling
88469d31544334ab642e51631f33033977dab39dbee67d5e94342809cb9cc3d4,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,language,connections
88d41d97990a9e7f990eb8eb71440d007fd194758ce2c3fe00b77e186fd65c3d,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,coding,LCB_generation
89101e97bd95e50c1d5d9db784d73f2894a20e4c2ed3e67cf124c7959f8ab4dd,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,coding,LCB_generation
89ca002eeeb0c60dbdd4ba3c8129b1d38672338a0375643ac3f942eca79bc7cc,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,coding,LCB_generation
89cad09d866391980ddbdbe8208870d1792916fc0e7862f2f27744153ccf9eea,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,coding,LCB_generation
89f12fb28a6a38bd97ceac13bfb7416a0523cf0e9b6901235c7530a7338c6629,0.25,0.30000000000000004,0.65,0.19999999999999996,0.4,0.35,0.4,0.5,0.65,0.6,0.44999999999999996,0.09999999999999998,0.15000000000000002,0.35,0.5,0.19999999999999996,0.25,0.35,0.25,0.4,0.30000000000000004,0.25,0.35,0.19999999999999996,0.25,0.25,0.55,0.30000000000000004,0.4,0.5,0.25,0.25,0.35,0.44999999999999996,0.4,0.25,0.35,0.4,0.19999999999999996,0.30000000000000004,0.19999999999999996,0.4,0.25,0.25,0.19999999999999996,0.30000000000000004,0.5,0.25,0.44999999999999996,0.30000000000000004,0.30000000000000004,0.25,0.4,0.35,0.15000000000000002,0.35,0.25,language,plot_unscrambling
8b0ddb74e55cf3c1f13cde9f7a873698a3f63ebc798b9fc41d0f147e2ab5230b,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,language,connections
8b720a5b61bea0e6a0dcfba224824fff2f48c1d21ef3ae9695d3ec9c84f621d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coding,LCB_generation
